1775804429.013,-0.0024,-0.0377,0.0255,0.0041,0.0327,-0.0196,0.0017,-0.0050,0.0059,0.0023
1775804429.063,0.0194,0.0108,-0.0040,-0.0178,-0.0159,0.0100,0.0016,-0.0051,0.0061,0.0022
1775804429.111,0.0151,0.0067,-0.0301,-0.0133,-0.0116,0.0360,0.0018,-0.0049,0.0059,0.0024
1775804429.162,0.0325,0.0281,0.0138,-0.0306,-0.0328,-0.0080,0.0019,-0.0047,0.0058,0.0026
1775804429.212,0.0413,-0.0286,-0.0130,-0.0393,0.0240,0.0190,0.0020,-0.0046,0.0060,0.0027
1775804429.262,-0.0022,0.0106,0.0085,0.0043,-0.0154,-0.0027,0.0021,-0.0048,0.0058,0.0026
1775804429.312,-0.0332,0.0151,0.0218,0.0352,-0.0196,-0.0158,0.0020,-0.0045,0.0060,0.0024
1775804429.362,-0.0680,-0.0066,0.0036,0.0700,0.0023,0.0025,0.0019,-0.0044,0.0061,0.0023
1775804429.412,-0.0599,-0.0332,0.0562,0.0618,0.0288,-0.0501,0.0019,-0.0044,0.0060,0.0023
1775804429.462,-0.0028,-0.0373,0.0086,0.0046,0.0328,-0.0025,0.0018,-0.0046,0.0061,0.0025
1775804429.512,0.0325,0.0063,0.0092,-0.0308,-0.0109,-0.0030,0.0017,-0.0047,0.0062,0.0027
1775804429.562,0.0628,-0.0156,0.0140,-0.0610,0.0112,-0.0077,0.0018,-0.0045,0.0063,0.0028
1775804429.612,0.0542,0.0195,0.0011,-0.0524,-0.0241,0.0053,0.0018,-0.0046,0.0064,0.0026
1775804429.663,0.0197,0.0368,0.0090,-0.0179,-0.0413,-0.0027,0.0019,-0.0045,0.0063,0.0022
1775804429.713,0.0017,0.0373,-0.0164,0.0004,-0.0417,0.0228,0.0020,-0.0044,0.0064,0.0021
1775804429.763,0.0234,0.0103,0.0617,-0.0213,-0.0146,-0.0554,0.0020,-0.0043,0.0063,0.0021
1775804429.812,0.0195,-0.0111,-0.0131,-0.0174,0.0069,0.0194,0.0021,-0.0042,0.0063,0.0024
