457168.500,0.000000,0.000000,-97.320000,-12.856000,-1.652000,0.151000,22.54382351,114.00610685,22.441000,3.000000,1.436000,0.976000,2.670000,44.000000,3.000000,0.000000,1775804352.227500
457168.600,0.000000,0.000000,-97.640000,-12.796000,-1.716000,0.123000,22.54382195,114.00609436,22.459000,3.000000,2.160000,1.183000,3.207000,44.000000,3.000000,0.000000,1775804352.326600
457168.700,0.000000,0.000000,-97.510000,-12.746000,-1.680000,0.096000,22.54382044,114.00608186,22.475000,3.000000,1.541000,1.008000,2.884000,44.000000,3.000000,0.000000,1775804352.425600
457168.800,0.000000,0.000000,-97.610000,-12.649000,-1.689000,0.117000,22.54381882,114.00606951,22.495000,3.000000,2.070000,1.166000,2.782000,44.000000,3.000000,0.000000,1775804352.525900
457168.900,0.000000,0.000000,-97.540000,-12.591000,-1.667000,0.084000,22.54381729,114.00605727,22.512000,3.000000,2.120000,1.184000,3.166000,45.000000,3.000000,0.000000,1775804352.625200
457169.000,0.000000,0.000000,-97.650000,-12.588000,-1.692000,0.067000,22.54381571,114.00604492,22.530000,3.000000,2.142000,1.207000,3.227000,45.000000,3.000000,0.000000,1775804352.729800
457169.100,0.000000,0.000000,-97.520000,-12.584000,-1.662000,0.060000,22.54381422,114.00603262,22.542000,3.000000,2.117000,1.201000,3.221000,45.000000,3.000000,0.000000,1775804352.830400
457169.200,0.000000,0.000000,-97.390000,-12.568000,-1.631000,0.065000,22.54381272,114.00602031,22.553000,3.000000,2.130000,1.208000,3.290000,45.000000,3.000000,0.000000,1775804352.931300
457169.300,0.000000,0.000000,-97.460000,-12.572000,-1.646000,0.104000,22.54381116,114.00600799,22.566000,3.000000,2.166000,1.218000,3.383000,45.000000,3.000000,0.000000,1775804353.028200
457169.400,0.000000,0.000000,-97.730000,-12.614000,-1.711000,0.093000,22.54380959,114.00599567,22.578000,3.000000,1.693000,1.027000,2.996000,45.000000,3.000000,0.000000,1775804353.126000
457169.500,0.000000,0.000000,-97.610000,-12.695000,-1.696000,0.129000,22.54380799,114.00598325,22.595000,3.000000,2.134000,1.234000,3.343000,45.000000,3.000000,0.000000,1775804353.228500
457169.600,0.000000,0.000000,-97.530000,-12.753000,-1.685000,0.107000,22.54380642,114.00597083,22.615000,3.000000,2.121000,1.231000,3.326000,45.000000,3.000000,0.000000,1775804353.326000
457169.700,0.000000,0.000000,-97.500000,-12.855000,-1.692000,0.107000,22.54380478,114.00595831,22.634000,3.000000,2.094000,1.222000,3.369000,46.000000,3.000000,0.000000,1775804353.426300
457169.800,0.000000,0.000000,-97.270000,-12.935000,-1.650000,0.093000,22.54380325,114.00594573,22.648000,3.000000,2.100000,1.224000,3.367000,46.000000,3.000000,0.000000,1775804353.526400
457169.900,0.000000,0.000000,-97.270000,-13.003000,-1.659000,0.079000,22.54380175,114.00593301,22.660000,3.000000,1.449000,1.109000,3.207000,46.000000,3.000000,0.000000,1775804353.625200
457170.000,0.000000,0.000000,-97.140000,-13.032000,-1.632000,0.077000,22.54380027,114.00592032,22.674000,3.000000,2.155000,1.272000,3.583000,46.000000,3.000000,0.000000,1775804353.728800
