1775804364.576, 0.056, 0.015,-0.001,-0.008, 0.830,-0.000, 0.000,0.01509,-0.006
1775804364.676, 0.056, 0.013, 0.001,-0.010, 0.834,-0.000, 0.000,0.01290,-0.006
1775804364.776, 0.057, 0.014, 0.005,-0.003, 0.838, 0.000, 0.000,0.01360, 0.002
1775804364.876, 0.055, 0.015, 0.003, 0.002, 0.811, 0.000, 0.001,0.01479, 0.011
1775804364.976, 0.055, 0.010, 0.004, 0.003, 0.816, 0.000, 0.001,0.01035, 0.016
1775804365.076, 0.055, 0.014, 0.006, 0.007, 0.819, 0.000, 0.000,0.01355, 0.019
1775804365.176, 0.055, 0.013, 0.008, 0.001, 0.823, 0.000, 0.000,0.01322, 0.023
1775804365.276, 0.055, 0.012, 0.005,-0.006, 0.825, 0.000, 0.000,0.01165, 0.026
1775804365.376, 0.055, 0.015, 0.009,-0.005, 0.828, 0.000, 0.000,0.01452, 0.030
1775804365.476, 0.056, 0.012, 0.010,-0.007, 0.832, 0.000, 0.000,0.01165, 0.029
1775804365.576, 0.056, 0.012, 0.011, 0.009, 0.836, 0.000, 0.000,0.01240, 0.028
1775804365.676, 0.056, 0.017, 0.006, 0.007, 0.839, 0.000, 0.000,0.01658, 0.022
1775804365.776, 0.056, 0.013, 0.010, 0.004, 0.846, 0.000, 0.001,0.01350, 0.016
1775804365.876, 0.056, 0.013, 0.003,-0.002, 0.849, 0.000, 0.000,0.01256, 0.019
1775804365.976, 0.057, 0.012, 0.003,-0.006, 0.853, 0.000, 0.000,0.01192, 0.015
1775804366.076, 0.057, 0.014, 0.003,-0.005, 0.856, 0.000, 0.000,0.01390, 0.014
1775804366.176, 0.055, 0.016,-0.000,-0.003, 0.829, 0.000, 0.000,0.01606, 0.002
